x,y,Distance
-5.384999999999999,0.0,9.327093598758404
-6.016742946896307,0.5461574250347688,10.421304480106098
-6.509145805185348,1.1849631473231244,11.274171248454854
-4.757820437270451,0.0,9.337748373494096
-4.742232643286435,0.487767356713565,9.307155605263418
-4.93944820554499,1.0189028375194056,9.694212939601162
-4.909992300504128,1.526256212098453,9.636402470918803
-5.2355819761181515,2.184105434359432,10.275408188762901
-6.016510158631597,3.1639617606119383,11.808066043808832
-4.136511660080888,0.0,9.29075730422525
-4.134904506859871,0.4867187804887148,9.287147578989549
-4.146212096171605,0.9787879038283943,9.31254484040791
-4.113705370201846,1.4633983483520323,9.2395335384806
-4.260957130355296,2.034222921697092,9.570266406807374
-4.396298419823932,2.6457967560237483,9.874247919981547
-4.680637371240395,3.4158429657017884,10.512883661116287
-3.5227569440303017,0.0,9.177095592467493
-3.517929128070424,0.48029207336469143,9.164518701904063
-3.5141510560713924,0.9621952713605383,9.15467648785376
-3.518321103364264,1.4516788966357361,9.165539832455675
-3.645582200287342,2.0186637638689406,9.497066324410921
-3.76964818122489,2.631333216240143,9.820269254651839
-4.008139322081553,3.392668476664534,10.441559917723882
-4.41291634893667,4.41291634893667,11.496040124023414
-3.0407272246494825,0.0,9.358396120344311
-3.104450583078539,0.500730989347181,9.554516451514937
-3.134706502857153,1.0140072565160083,9.647634597719671
-3.2169395643894276,1.568120302865395,9.900721937409074
-3.219114066900255,2.1058859330997453,9.907414367988192
-3.190831328273854,2.6313599560367846,9.820369048931488
-3.2915974128378487,3.2915974128378487,10.130495168499703
-3.741744059722705,4.420541412193686,11.515904092931867
-2.533838451553678,0.0,9.456413839369977
-2.631167007630877,0.5146259951060874,9.819648955677401
-2.6357883626779195,1.0338994406659554,9.836896087512779
-2.6176773444784827,1.5473058806177113,9.769304847415677
-2.607581248309827,2.0685208990075057,9.731625703556151
-2.6924999999999994,2.6924999999999994,10.048546799379201
-2.889819072392128,3.5042431986842892,10.784951602848986
-3.423874350240847,4.905042674743497,12.77807303383072
-2.0687213236367055,0.0,9.732568627301365
-2.163470787843736,0.5334236621245304,10.178329809466712
-2.1525041070297375,1.064362804413465,10.126735632708137
-2.2362827670169896,1.666344203531331,10.52088323901592
-2.3102641326705453,2.3102641326705453,10.868938199409975
-2.2894308979306373,2.8860607991001967,10.770925535974769
-2.343168855139153,3.5818311448608466,11.023742747479817
-2.484509247838696,4.486870400353651,11.688697014659597
-1.5925028541095503,0.0,10.054667307258502
-1.6606194189639691,0.5494818544288128,10.484738371782552
-1.656900382164599,1.0995224481772472,10.461257297557395
-1.6547860048778436,1.6547860048778436,10.44790764476055
-1.6418616440671425,2.20342645455393,10.366306442115778
-1.6863216433294588,2.852859293396471,10.64701582980068
-1.8017017901043577,3.696123161741553,11.375497406264126
-2.0241719826329274,4.905828017367072,12.780118921311432
-1.1309979725560106,0.0,10.760726907884717
-1.1169217538649845,0.5569270220654856,10.626800633120954
-1.119604455053634,1.119604455053634,10.652324829951542
-1.1573377130579288,1.7440237825413292,11.011332798649615
-1.1901232510444508,2.4068345634799373,11.323266355881145
-1.2257362509457712,3.1248506565341736,11.6621014162505
-1.2138263335353396,3.7524280784201807,11.54878612138796
-1.3232624624390363,4.832848714029218,12.590001336237016
-0.5987233394192775,0.0,11.424321877592325
-0.5958122406256249,0.5958122406256249,11.368774803599159
-0.5933615001445361,1.1899914013140958,11.322011889493355
-0.5944535584131088,1.7965308859911235,11.342849602586954
-0.5917828727600356,2.4001652886251046,11.291889884590711
-0.585399707596119,2.993017087265772,11.170091837597674
-0.6191941856340885,3.838903106709446,11.814928892330597
-0.6537444498087052,4.788391834545502,12.474187205643577
0.0,0.0,12.06
0.0,0.6139007667297312,11.713924442671152
0.0,1.2376170050890172,11.775139241160355
0.0,1.8537484107267357,11.704106836052382
0.0,2.4762282376395137,11.649737924739625
0.0,3.206767968820232,11.967820987721558
0.0,4.001770077155569,12.316181886022237
0.0,4.744791651979775,12.360604846822952
0.0,5.966826553921989,13.401711863616955
0.6076204519805779,0.0,11.594088898500601
0.6177632179118321,0.6177632179118321,11.787624401626495
0.6261525304156814,1.2557540840182957,11.947702020228514
0.61513020392313,1.8590189168082063,11.73738350180737
0.6260817070809028,2.5392752145229265,11.946350630496921
0.6420186775881443,3.282497150973687,12.25044614313389
0.6565250248001309,4.070348229702379,12.527243737125449
0.6454382796691327,4.727552775362188,12.315696037858869
0.7143004499510215,6.068317616157807,13.629664521621203
1.298243513784256,0.0,12.351961940473954
1.30272742880701,0.6495746948950711,12.394623542182199
1.3004876260650846,1.3004876260650846,12.373313242589953
1.2740006582635897,1.9198263583015165,12.121306577639272
1.2841879753538061,2.5970654739955337,12.218232425246322
1.334780332578509,3.4028439604103604,12.699586550480365
1.3500214258320975,4.173462187137269,12.8445958663758
1.4267033333966601,5.210637772795513,13.574175481990057
1.9601238469540927,0.0,12.375734907657076
2.0636672177341517,0.6828462179684494,13.029482021754232
2.0894058340347947,1.386533941692059,13.191989249408056
2.062688437452774,2.062688437452774,13.023302246270152
2.039703235360206,2.737341532078647,12.878179391743085
2.0852364406762125,3.5277292337698305,13.165664735775033
2.1989390964279445,4.511040489722557,13.883555050750104
2.447700030947177,5.932299969052824,15.45416977786289
2.6716652270082073,0.0,12.569196669429402
2.7676646451014397,0.6823932261151622,13.020838422283234
2.8700054760396503,1.4191504058846203,13.502314176944182
2.833856949938885,2.11162075378626,13.332248732637254
2.9203690972842455,2.9203690972842455,13.739256385873876
2.960193985569964,3.7316259805909557,13.926617754409483
2.9245120141357024,4.470487985864297,13.758747277234304
3.0881673541495043,5.577039692939577,14.52868511744017
3.403470443098148,0.0,12.701924615701248
3.414313965697828,0.6678005299952274,12.742393192976277
3.539266600275526,1.3882927059723522,13.208722773759833
3.6146443018482177,2.1366118312435978,13.490036185786883
3.693651496392269,2.930069894807719,13.784895049988762
3.6575,3.6575,13.64997582868317
3.827656437452947,4.641480557030723,14.285008298492484
3.8757194479790527,5.552355998792215,14.46438189574063
3.998679907211819,0.0,12.306671320859286
4.113551319327727,0.6634934481111254,12.660209174820489
4.241073503865561,1.371892170580482,13.052682102797204
4.33706937476032,2.1141356265386397,13.348127014286808
4.437238920384576,2.902761079615423,13.656417175780906
4.5370099335605785,3.741503398667832,13.963480780519983
4.614114230495913,4.614114230495913,14.200783405843335
4.612990556281114,5.449842496605786,14.197325092211301
4.837967318861554,0.0,12.603335757712223
4.881439807414099,0.666448004139816,12.716585462255486
5.007487052515525,1.3710794688251078,13.04494976210399
5.1146619661583115,2.1103380338416886,13.324149957644316
5.233513677912501,2.8979471148618536,13.633769252255293
5.226968552478956,3.6485887571373876,13.616718617561316
5.569132357382022,4.71396283237232,14.508085804048319
5.624042746446203,5.624042746446203,14.651132258137496
5.8163339959839435,0.0,13.063700044289194
5.710879898472475,0.672226527865553,12.826846263319554
5.780426424808999,1.3645735751910004,12.983050318968685
5.893365017662213,2.0964896260082337,13.236714551710001
6.122887977233239,2.9231270555479227,13.752231559361855
6.396044528573157,3.8492914377181977,14.365751218704165
6.479394708122035,4.7285429483888395,14.552958787082465
6.914275311033298,0.0,13.570029363388844
7.0000068845451775,0.7199931154548225,13.738287050216746
6.9847590255741325,1.440806846108337,13.708361442013711
7.143029894706005,2.2203891743130924,14.018985512487355
7.4248456862337155,3.0973912521195675,14.572080145556889
7.967929269849573,4.190173847690884,15.637941692128756
7.879999999999999,0.0,13.648560363642753
7.869200733866041,0.7143104579707847,13.62985548601428
8.065572571436695,1.4683042207472172,13.969981485862318
8.237320760563447,2.25974336214784,14.267458075537801
8.553900768417128,3.1491935367993,14.815790733800931
9.538517534604548,4.426841393829765,16.521196998821708
9.847073753071689,0.0,15.163163868453266
9.708483376710323,0.7834833767103228,14.94975340357252
10.058541620979431,1.6279380408160489,15.48879582921697
10.37673962079728,2.5307897758650943,15.978777780692353
11.29135469653841,0.0,15.54121646194274
11.046958199270374,0.7968515602875657,15.204833541676535
11.451634289285016,1.6566342892850163,15.761822395619653
11.889636156683206,2.5919107220172872,16.364680247039136
